State,City,Name,Type,Establishment Year,time needed to visit in hrs,Google review rating,Entrance Fee in INR,Airport with 50km Radius,Weekly Off,Significance,DSLR Allowed,Number of google review in lakhs,Best Time to visit,Country,Maps,Nearest Airport,Major Railway Station,Taxi Fare (Airport to City),Scooter Rental (Per Day),Must Try Food,Travel Tip,Time Slot,Area,Ideal For,Budget Level,Nightlife Spot,Day Priority,Is_Shopping,Is_Beach,Adventure_Available,Avg_Adventure_Base_Price,Famous Market,Famous Restaurant,Best Season,Food Specialty,Tourism Score (1-10),Latitude,Longitude,Popularity Index (0-100),Nightlife Hotspot,Heritage Category,Type_Encoded,Heritage_Encoded,Nightlife Score (0-10)
Gujarat,Dakor,Ranchhodraiji Temple,Temple,1772,1.0,4.7,0,Yes,Open All Days,Famous temple of Lord Krishna in central Gujarat,No,0.12,Morning,India,http://googleusercontent.com/maps.google.com/gj25,Dakor Airport,Dakor Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Morning,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0,Dakor Main Market,Dakor Famous Restaurant,October to March,Dakor Special Cuisine,8,,,75.0,No,Religious Heritage,75,1,5.4
Gujarat,Pavagadh,Kalika Mata Temple,Temple,10th Century,3.0,4.6,0,Yes,Open All Days,Hilltop temple accessible by ropeway or steps,No,0.2,Morning,India,http://googleusercontent.com/maps.google.com/gj26,Pavagadh Airport,Pavagadh Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Morning,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0,Pavagadh Main Market,Pavagadh Famous Restaurant,October to March,Pavagadh Special Cuisine,8,,,74.0,No,Religious Heritage,75,1,5.2
Gujarat,Ahmedabad,Adalaj ni Vav,Landmark,1498,1.0,4.6,25,Yes,Open All Days,Historical stepwell with unique carvings,Yes,0.45,Morning,India,http://googleusercontent.com/maps.google.com/gj27,Sardar Vallabhbhai Patel International Airport,Ahmedabad Junction,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0,Law Garden Market,Agashiye,October to March,Ahmedabad Special Cuisine,8,,,74.0,No,Non-Religious,33,0,5.2
Gujarat,Bhavnagar,Gopnath Beach,Beach,,2.0,4.2,0,Yes,Open All Days,Serene beach with a historic temple nearby,Yes,0.02,Evening,India,http://googleusercontent.com/maps.google.com/gj28,Bhavnagar Airport,Bhavnagar Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Afternoon,City Center,Family & Friends,Mid-Range,No,2.0,No,Yes,Yes,1000,Bhavnagar Main Market,Bhavnagar Famous Restaurant,October to March,Bhavnagar Special Cuisine,8,,,67.0,No,Non-Religious,4,0,4.4
Gujarat,Bharuch,Statue of Unity,Landmark,2018,5.0,4.6,380,Yes,Monday,World's tallest statue of Sardar Vallabhbhai Patel,Yes,1.5,All,India,http://googleusercontent.com/maps.google.com/gj29,Bharuch Airport,Bharuch Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0,Bharuch Main Market,Bharuch Famous Restaurant,October to March,Bharuch Special Cuisine,8,,,74.0,No,Non-Religious,33,0,5.2
Maharashtra,Mumbai,Gateway of India,Landmark,1924,1.0,4.6,0,Yes,Open All Days,Iconic arch monument overlooking the Arabian Sea,Yes,2.5,Evening,India,http://googleusercontent.com/maps.google.com/mh1,Chhatrapati Shivaji Maharaj International Airport,Chhatrapati Shivaji Maharaj Terminus (CSMT),"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0,"Crawford Market, Colaba Causeway, Linking Road",Leopold Cafe,October to March,Mumbai Special Cuisine,8,19.076,72.8777,74.0,Yes,Non-Religious,33,0,9.2
Maharashtra,Mumbai,Gateway of India,Landmark,1924,1.0,4.6,0,Yes,Open All Days,Iconic arch monument overlooking the Arabian Sea,Yes,2.5,Evening,India,http://googleusercontent.com/maps.google.com/mh1,Chhatrapati Shivaji Maharaj International Airport,Chhatrapati Shivaji Maharaj Terminus (CSMT),"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0,"Crawford Market, Colaba Causeway, Linking Road",Britannia & Co.,October to March,Mumbai Special Cuisine,8,19.076,72.8777,74.0,Yes,Non-Religious,33,0,9.2
Maharashtra,Mumbai,Gateway of India,Landmark,1924,1.0,4.6,0,Yes,Open All Days,Iconic arch monument overlooking the Arabian Sea,Yes,2.5,Evening,India,http://googleusercontent.com/maps.google.com/mh1,Chhatrapati Shivaji Maharaj International Airport,Chhatrapati Shivaji Maharaj Terminus (CSMT),"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0,"Crawford Market, Colaba Causeway, Linking Road",Bademiya,October to March,Mumbai Special Cuisine,8,19.076,72.8777,74.0,Yes,Non-Religious,33,0,9.2
Maharashtra,Mumbai,Marine Drive,Landmark,1920,1.5,4.7,0,Yes,Open All Days,"C-shaped boulevard along the coast, known as Queen's Necklace",Yes,3.0,Evening,India,http://googleusercontent.com/maps.google.com/mh2,Chhatrapati Shivaji Maharaj International Airport,Chhatrapati Shivaji Maharaj Terminus (CSMT),"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0,"Crawford Market, Colaba Causeway, Linking Road",Leopold Cafe,October to March,Mumbai Special Cuisine,8,19.076,72.8777,75.0,Yes,Non-Religious,33,0,9.4
Maharashtra,Mumbai,Marine Drive,Landmark,1920,1.5,4.7,0,Yes,Open All Days,"C-shaped boulevard along the coast, known as Queen's Necklace",Yes,3.0,Evening,India,http://googleusercontent.com/maps.google.com/mh2,Chhatrapati Shivaji Maharaj International Airport,Chhatrapati Shivaji Maharaj Terminus (CSMT),"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0,"Crawford Market, Colaba Causeway, Linking Road",Britannia & Co.,October to March,Mumbai Special Cuisine,8,19.076,72.8777,75.0,Yes,Non-Religious,33,0,9.4
Maharashtra,Mumbai,Marine Drive,Landmark,1920,1.5,4.7,0,Yes,Open All Days,"C-shaped boulevard along the coast, known as Queen's Necklace",Yes,3.0,Evening,India,http://googleusercontent.com/maps.google.com/mh2,Chhatrapati Shivaji Maharaj International Airport,Chhatrapati Shivaji Maharaj Terminus (CSMT),"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0,"Crawford Market, Colaba Causeway, Linking Road",Bademiya,October to March,Mumbai Special Cuisine,8,19.076,72.8777,75.0,Yes,Non-Religious,33,0,9.4
Maharashtra,Mumbai,Elephanta Caves,Cave,5th Century,4.0,4.5,40,Yes,Monday,UNESCO World Heritage rock-cut cave temples,Yes,0.5,Morning,India,http://googleusercontent.com/maps.google.com/mh3,Chhatrapati Shivaji Maharaj International Airport,Chhatrapati Shivaji Maharaj Terminus (CSMT),"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0,"Crawford Market, Colaba Causeway, Linking Road",Leopold Cafe,October to March,Mumbai Special Cuisine,8,19.076,72.8777,72.0,Yes,Non-Religious,9,0,9.0
Maharashtra,Mumbai,Elephanta Caves,Cave,5th Century,4.0,4.5,40,Yes,Monday,UNESCO World Heritage rock-cut cave temples,Yes,0.5,Morning,India,http://googleusercontent.com/maps.google.com/mh3,Chhatrapati Shivaji Maharaj International Airport,Chhatrapati Shivaji Maharaj Terminus (CSMT),"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0,"Crawford Market, Colaba Causeway, Linking Road",Britannia & Co.,October to March,Mumbai Special Cuisine,8,19.076,72.8777,72.0,Yes,Non-Religious,9,0,9.0
Maharashtra,Mumbai,Elephanta Caves,Cave,5th Century,4.0,4.5,40,Yes,Monday,UNESCO World Heritage rock-cut cave temples,Yes,0.5,Morning,India,http://googleusercontent.com/maps.google.com/mh3,Chhatrapati Shivaji Maharaj International Airport,Chhatrapati Shivaji Maharaj Terminus (CSMT),"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0,"Crawford Market, Colaba Causeway, Linking Road",Bademiya,October to March,Mumbai Special Cuisine,8,19.076,72.8777,72.0,Yes,Non-Religious,9,0,9.0
Maharashtra,Mumbai,Chhatrapati Shivaji Maharaj Terminus,Landmark,1888,1.0,4.7,0,Yes,Open All Days,UNESCO World Heritage railway station with Gothic architecture,Yes,1.2,All,India,http://googleusercontent.com/maps.google.com/mh4,Chhatrapati Shivaji Maharaj International Airport,Chhatrapati Shivaji Maharaj Terminus (CSMT),"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0,"Crawford Market, Colaba Causeway, Linking Road",Leopold Cafe,October to March,Mumbai Special Cuisine,8,19.076,72.8777,75.0,Yes,Non-Religious,33,0,9.4
Maharashtra,Mumbai,Chhatrapati Shivaji Maharaj Terminus,Landmark,1888,1.0,4.7,0,Yes,Open All Days,UNESCO World Heritage railway station with Gothic architecture,Yes,1.2,All,India,http://googleusercontent.com/maps.google.com/mh4,Chhatrapati Shivaji Maharaj International Airport,Chhatrapati Shivaji Maharaj Terminus (CSMT),"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0,"Crawford Market, Colaba Causeway, Linking Road",Britannia & Co.,October to March,Mumbai Special Cuisine,8,19.076,72.8777,75.0,Yes,Non-Religious,33,0,9.4
Maharashtra,Mumbai,Chhatrapati Shivaji Maharaj Terminus,Landmark,1888,1.0,4.7,0,Yes,Open All Days,UNESCO World Heritage railway station with Gothic architecture,Yes,1.2,All,India,http://googleusercontent.com/maps.google.com/mh4,Chhatrapati Shivaji Maharaj International Airport,Chhatrapati Shivaji Maharaj Terminus (CSMT),"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0,"Crawford Market, Colaba Causeway, Linking Road",Bademiya,October to March,Mumbai Special Cuisine,8,19.076,72.8777,75.0,Yes,Non-Religious,33,0,9.4
Maharashtra,Mumbai,Siddhivinayak Temple,Temple,1801,1.5,4.8,0,Yes,Open All Days,Revered temple dedicated to Lord Ganesha,No,1.5,Morning,India,http://googleusercontent.com/maps.google.com/mh5,Chhatrapati Shivaji Maharaj International Airport,Chhatrapati Shivaji Maharaj Terminus (CSMT),"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Morning,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0,"Crawford Market, Colaba Causeway, Linking Road",Leopold Cafe,October to March,Mumbai Special Cuisine,8,19.076,72.8777,77.0,Yes,Religious Heritage,75,1,9.6
Maharashtra,Mumbai,Siddhivinayak Temple,Temple,1801,1.5,4.8,0,Yes,Open All Days,Revered temple dedicated to Lord Ganesha,No,1.5,Morning,India,http://googleusercontent.com/maps.google.com/mh5,Chhatrapati Shivaji Maharaj International Airport,Chhatrapati Shivaji Maharaj Terminus (CSMT),"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Morning,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0,"Crawford Market, Colaba Causeway, Linking Road",Britannia & Co.,October to March,Mumbai Special Cuisine,8,19.076,72.8777,77.0,Yes,Religious Heritage,75,1,9.6
Maharashtra,Mumbai,Siddhivinayak Temple,Temple,1801,1.5,4.8,0,Yes,Open All Days,Revered temple dedicated to Lord Ganesha,No,1.5,Morning,India,http://googleusercontent.com/maps.google.com/mh5,Chhatrapati Shivaji Maharaj International Airport,Chhatrapati Shivaji Maharaj Terminus (CSMT),"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Morning,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0,"Crawford Market, Colaba Causeway, Linking Road",Bademiya,October to March,Mumbai Special Cuisine,8,19.076,72.8777,77.0,Yes,Religious Heritage,75,1,9.6
Maharashtra,Mumbai,Kanheri Caves,Cave,,3.0,4.5,25,Yes,Monday,Ancient Buddhist caves inside Sanjay Gandhi National Park,Yes,0.15,Morning,India,http://googleusercontent.com/maps.google.com/mh6,Chhatrapati Shivaji Maharaj International Airport,Chhatrapati Shivaji Maharaj Terminus (CSMT),"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0,"Crawford Market, Colaba Causeway, Linking Road",Leopold Cafe,October to March,Mumbai Special Cuisine,8,19.076,72.8777,72.0,Yes,Non-Religious,9,0,9.0
Maharashtra,Mumbai,Kanheri Caves,Cave,,3.0,4.5,25,Yes,Monday,Ancient Buddhist caves inside Sanjay Gandhi National Park,Yes,0.15,Morning,India,http://googleusercontent.com/maps.google.com/mh6,Chhatrapati Shivaji Maharaj International Airport,Chhatrapati Shivaji Maharaj Terminus (CSMT),"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0,"Crawford Market, Colaba Causeway, Linking Road",Britannia & Co.,October to March,Mumbai Special Cuisine,8,19.076,72.8777,72.0,Yes,Non-Religious,9,0,9.0
Maharashtra,Mumbai,Kanheri Caves,Cave,,3.0,4.5,25,Yes,Monday,Ancient Buddhist caves inside Sanjay Gandhi National Park,Yes,0.15,Morning,India,http://googleusercontent.com/maps.google.com/mh6,Chhatrapati Shivaji Maharaj International Airport,Chhatrapati Shivaji Maharaj Terminus (CSMT),"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0,"Crawford Market, Colaba Causeway, Linking Road",Bademiya,October to March,Mumbai Special Cuisine,8,19.076,72.8777,72.0,Yes,Non-Religious,9,0,9.0
Maharashtra,Pune,Shaniwar Wada,Fort,1732,1.5,4.4,25,Yes,Open All Days,Historical seat of the Peshwas of the Maratha Empire,Yes,0.6,Afternoon,India,http://googleusercontent.com/maps.google.com/mh7,Pune International Airport,Pune Junction,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Morning,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0,FC Road,Vaishali,October to March,Pune Special Cuisine,8,,,70.0,No,Non-Religious,21,0,4.8
Maharashtra,Pune,Aga Khan Palace,Palace,1892,1.5,4.5,25,Yes,Open All Days,Historic palace where Mahatma Gandhi was imprisoned,Yes,0.2,Morning,India,http://googleusercontent.com/maps.google.com/mh8,Pune International Airport,Pune Junction,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Morning,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0,FC Road,Vaishali,October to March,Pune Special Cuisine,8,,,72.0,No,Non-Religious,48,0,5.0
Maharashtra,Pune,Sinhagad Fort,Fort,,3.0,4.6,20,Yes,Open All Days,Hill fortress famous for the Battle of Sinhagad,Yes,0.4,Morning,India,http://googleusercontent.com/maps.google.com/mh9,Pune International Airport,Pune Junction,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Morning,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0,FC Road,Vaishali,October to March,Pune Special Cuisine,8,,,74.0,No,Non-Religious,21,0,5.2
Maharashtra,Aurangabad,Ajanta Caves,Cave,,5.0,4.7,40,Yes,Monday,UNESCO site with ancient Buddhist paintings and sculptures,Yes,0.6,Morning,India,http://googleusercontent.com/maps.google.com/mh10,Aurangabad Airport,Aurangabad Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0,Aurangabad Main Market,Aurangabad Famous Restaurant,October to March,Aurangabad Special Cuisine,8,,,75.0,No,Non-Religious,9,0,5.4
Maharashtra,Aurangabad,Bibi Ka Maqbara,Tomb,1661,1.5,4.4,25,Yes,Open All Days,"Mausoleum resembling the Taj Mahal, built by Aurangzeb's son",Yes,0.35,Afternoon,India,http://googleusercontent.com/maps.google.com/mh11,Aurangabad Airport,Aurangabad Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0,Aurangabad Main Market,Aurangabad Famous Restaurant,October to March,Aurangabad Special Cuisine,8,,,70.0,No,Non-Religious,78,0,4.8
Maharashtra,Aurangabad,Daulatabad Fort,Fort,12th Century,3.0,4.6,25,Yes,Open All Days,Formidable hill fort known for its complex defense systems,Yes,0.15,Morning,India,http://googleusercontent.com/maps.google.com/mh12,Aurangabad Airport,Aurangabad Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Morning,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0,Aurangabad Main Market,Aurangabad Famous Restaurant,October to March,Aurangabad Special Cuisine,8,,,74.0,No,Non-Religious,21,0,5.2
Maharashtra,Lonavala,Bhushi Dam,Dam,1860,2.0,4.2,0,No,Open All Days,Popular monsoon spot where water overflows over steps,Yes,0.5,Afternoon,India,http://googleusercontent.com/maps.google.com/mh13,Pune International Airport,Lonavala Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0,Lonavala Main Market,Lonavala Famous Restaurant,October to March,Lonavala Special Cuisine,8,,,67.0,No,Non-Religious,16,0,4.4
Maharashtra,Lonavala,Karla Caves,Cave,,2.0,4.5,25,No,Open All Days,Ancient Buddhist rock-cut caves with a grand Chaitya hall,Yes,0.1,Morning,India,http://googleusercontent.com/maps.google.com/mh14,Pune International Airport,Lonavala Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0,Lonavala Main Market,Lonavala Famous Restaurant,October to March,Lonavala Special Cuisine,8,,,72.0,No,Non-Religious,9,0,5.0
Maharashtra,Mahabaleshwar,Pratapgad Fort,Fort,1656,2.5,4.6,0,No,Open All Days,Site of the historic encounter between Shivaji and Afzal Khan,Yes,0.25,Morning,India,http://googleusercontent.com/maps.google.com/mh15,Pune International Airport,Satara Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Morning,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0,Town Bazaar,Mapro Garden,October to March,Mahabaleshwar Special Cuisine,8,,,74.0,No,Non-Religious,21,0,5.2
Maharashtra,Mahabaleshwar,Arthur's Seat,Natural Feature,,1.0,4.7,0,No,Open All Days,Popular viewpoint offering views of the Savitri River valley,Yes,0.15,Afternoon,India,http://googleusercontent.com/maps.google.com/mh16,Pune International Airport,Satara Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0,Town Bazaar,Mapro Garden,October to March,Mahabaleshwar Special Cuisine,8,,,75.0,No,Non-Religious,44,0,5.4
Maharashtra,Nashik,Trimbakeshwar Jyotirlinga,Temple,1755,2.0,4.8,0,Yes,Open All Days,"One of the 12 sacred Jyotirlingas, source of the Godavari",No,1.0,Morning,India,http://googleusercontent.com/maps.google.com/mh17,Nashik Airport,Nashik Road,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Morning,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0,Nashik Main Market,Nashik Famous Restaurant,October to March,Nashik Special Cuisine,8,,,77.0,No,Non-Religious,75,0,5.6
Maharashtra,Nashik,Sula Vineyards,Vineyard,1999,3.0,4.4,400,Yes,Open All Days,India's most famous winery offering tours and tastings,Yes,0.3,Afternoon,India,http://googleusercontent.com/maps.google.com/mh18,Nashik Airport,Nashik Road,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0,Nashik Main Market,Nashik Famous Restaurant,October to March,Nashik Special Cuisine,8,,,70.0,No,Non-Religious,87,0,4.8
Maharashtra,Shirdi,Sai Baba Temple,Temple,1922,3.0,4.8,0,Yes,Open All Days,Global pilgrimage center dedicated to Shirdi Sai Baba,No,2.8,All,India,http://googleusercontent.com/maps.google.com/mh19,Shirdi Airport,Sainagar Shirdi,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Morning,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0,Shirdi Main Market,Shirdi Famous Restaurant,October to March,Shirdi Special Cuisine,8,,,77.0,No,Religious Heritage,75,1,5.6
