State,City,Name,Type,Establishment Year,time needed to visit in hrs,Google review rating,Entrance Fee in INR,Airport with 50km Radius,Weekly Off,Significance,DSLR Allowed,Number of google review in lakhs,Best Time to visit,Country,Maps,Nearest Airport,Major Railway Station,Taxi Fare (Airport to City),Scooter Rental (Per Day),Must Try Food,Travel Tip,Time Slot,Area,Ideal For,Budget Level,Nightlife Spot,Day Priority,Is_Shopping,Is_Beach,Adventure_Available,Avg_Adventure_Base_Price,Famous Market,Famous Restaurant,Best Season,Food Specialty,Tourism Score (1-10),Latitude,Longitude,Popularity Index (0-100),Nightlife Hotspot,Heritage Category,Type_Encoded,Heritage_Encoded,Nightlife Score (0-10),Place_Image_URL,Nearby_Restaurants,Nearby_Hotels,Local_Transport_Options,Nearest_Metro_Station,Avg_Local_Transport_Cost,Climate_Type,Packing_Suggestions,Recommended_Duration_Min,Recommended_Duration_Max,Short_Description,User_Rating_Avg,User_Rating_Count,Peak_Hours,Crowd_Level,Best_Visit_Time,Place_Description_AI,Common_Questions,Name_Hindi,Description_Hindi,Name_Marathi
Tamil Nadu,Mahabalipuram,Krishna's Butter Ball,Natural Feature,Ancient,0.5,4.6,40.0,Yes,Open All Days,Precariously balanced giant natural granite boulder,Yes,0.25,Afternoon,India,http://googleusercontent.com/maps.google.com/tn6,Chennai International Airport,Chengalpattu Junction,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,Mahabalipuram Main Market,Mahabalipuram Famous Restaurant,October to March,Mahabalipuram Special Cuisine,8.0,0.0,0.0,74.0,No,Non-Religious,0,0,5.2,https://source.unsplash.com/featured/?tourist-attraction,Popular restaurants in Mahabalipuram,Top hotels near Krishna's Butter Ball in Mahabalipuram,"Taxi, Bus, Metro",Mahabalipuram Metro Station,300,Coastal Tropical,"Comfortable walking shoes, sunscreen, water bottle, sunglasses",60,180,Krishna's Butter Ball is a famous tourist attraction located in Mahabalipuram.,4.6,0,10 AM - 1 PM,5,September - February,"Krishna's Butter Ball is known for its cultural importance, scenic surroundings, and unique travel experience for visitors.",What is the best time to visit Krishna's Butter Ball?,Krishna's Butter Ball,Krishna's Butter Ball Mahabalipuram में स्थित एक प्रसिद्ध पर्यटन स्थल है।,Krishna's Butter Ball
Andaman & Nicobar Islands,Diglipur,Ross and Smith Islands,Island,Ancient,3.0,4.6,50.0,No,Open All Days,Holy island believed to be the residence of Lord Krishna,Yes,0.05,November to April,India,Information not available,Veer Savarkar International Airport,Port Blair Railway (Planned),"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,High,No,2.0,No,No,No,0.0,Aberdeen Bazaar,Ananda Restaurant,October to March,Dwarka Special Cuisine,9.3,0.0,0.0,90.0,No,Non-Religious,15,0,5.2,https://source.unsplash.com/featured/?tourist-attraction,Popular restaurants in Diglipur,Top hotels near Ross and Smith Islands in Diglipur,"Taxi, Bus, Metro",Diglipur Metro Station,300,Coastal Tropical,"Sunglasses, cap, sunscreen, portable charger",60,180,Ross and Smith Islands is a famous tourist attraction located in Diglipur.,4.6,0,5 PM - 9 PM,5,September - February,"Ross and Smith Islands is known for its cultural importance, scenic surroundings, and unique travel experience for visitors.",What is the best time to visit Ross and Smith Islands?,Ross and Smith Islands,Ross and Smith Islands Diglipur में स्थित एक प्रसिद्ध पर्यटन स्थल है।,Ross and Smith Islands
Himachal Pradesh,Shimla,The Ridge,Scenic Point,Unknown,1.0,4.7,0.0,Yes,Open All Days,Recreational,Yes,0.03,Morning,India,https://www.google.com/maps/search/?api=1&query=The%20Ridge%2C%20Shimla%2C%20Himachal%20Pradesh%2C%20India,Shimla Airport,Shimla Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,The Mall,Cafe Shimla Times,October to March,Shimla Special Cuisine,8.0,0.0,0.0,75.0,No,Non-Religious,46,0,5.4,https://source.unsplash.com/featured/?tourist-attraction,Popular restaurants in Shimla,Top hotels near The Ridge in Shimla,"Taxi, Bus, Metro",Shimla Metro Station,300,Coastal Tropical,"Light cotton clothes, hat, sunscreen, camera",60,180,The Ridge is a famous tourist attraction located in Shimla.,4.7,0,10 AM - 1 PM,5,September - February,"The Ridge is known for its cultural importance, scenic surroundings, and unique travel experience for visitors.",What is the best time to visit The Ridge?,The Ridge,The Ridge Shimla में स्थित एक प्रसिद्ध पर्यटन स्थल है।,The Ridge
Delhi,Delhi,National Zoological Park,Zoo,1959,3.0,4.1,80.0,Yes,Friday,Environmental,Yes,0.41,All,India,https://www.google.com/maps/search/?api=1&query=National%20Zoological%20Park%20%2C%20Delhi%2C%20Delhi%2C%20India,Indira Gandhi International Airport (IGI) / Hindon Airport,New Delhi Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Morning,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,"Chandni Chowk, Sarojini Nagar, Khan Market",Indian Accent,October to March,Delhi Special Cuisine,8.0,28.7041,77.1025,66.0,Yes,Non-Religious,12,0,8.2,https://source.unsplash.com/featured/?tourist-attraction,Popular restaurants in Delhi,Top hotels near National Zoological Park in Delhi,"Taxi, Bus, Metro",Delhi Metro Station,300,Semi-Arid,"Comfortable walking shoes, sunscreen, water bottle, sunglasses",60,180,National Zoological Park is a famous tourist attraction located in Delhi.,4.1,0,5 PM - 9 PM,5,October - March,"National Zoological Park is known for its cultural importance, scenic surroundings, and unique travel experience for visitors.",What is the best time to visit National Zoological Park?,National Zoological Park,National Zoological Park Delhi में स्थित एक प्रसिद्ध पर्यटन स्थल है।,National Zoological Park
Delhi,Delhi,Red Fort,Fort,1648,2.0,4.5,35.0,Yes,Open All Days,Historical,Yes,1.5,Afternoon,India,https://www.google.com/maps/search/?api=1&query=Red%20Fort%2C%20Delhi%2C%20Delhi%2C%20India,Indira Gandhi International Airport (IGI) / Hindon Airport,New Delhi Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Morning,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,"Chandni Chowk, Sarojini Nagar, Khan Market",Karim's,October to March,Delhi Special Cuisine,8.0,28.7041,77.1025,72.0,Yes,Non-Religious,6,0,9.0,https://source.unsplash.com/featured/?tourist-attraction,Popular restaurants in Delhi,Top hotels near Red Fort in Delhi,"Taxi, Bus, Metro",Delhi Metro Station,300,Tropical,"Sunglasses, cap, sunscreen, portable charger",60,180,Red Fort is a famous tourist attraction located in Delhi.,4.5,0,5 PM - 9 PM,5,September - February,"Red Fort is known for its cultural importance, scenic surroundings, and unique travel experience for visitors.",What is the best time to visit Red Fort?,Red Fort,Red Fort Delhi में स्थित एक प्रसिद्ध पर्यटन स्थल है।,Red Fort
Chhattisgarh,Mainpat,Mainpat,Hill Station,Unknown,24.0,4.5,0.0,No,Open All Days,"Known as the ""Shimla of Chhattisgarh"" and home to Tibetan settlers",Yes,0.05,All,India,http://googleusercontent.com/maps.google.com/cg11,Unknown,Unknown,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Evening,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,Mainpat Main Market,Mainpat Famous Restaurant,October to March,Mainpat Special Cuisine,8.0,0.0,0.0,72.0,No,Non-Religious,82,0,5.0,https://source.unsplash.com/featured/?tourist-attraction,Popular restaurants in Mainpat,Top hotels near Mainpat in Mainpat,"Taxi, Bus, Metro",Mainpat Metro Station,300,Tropical,"Comfortable shoes, light jacket, water bottle",60,180,Mainpat is a famous tourist attraction located in Mainpat.,4.5,0,11 AM - 4 PM,5,November - February,"Mainpat is known for its cultural importance, scenic surroundings, and unique travel experience for visitors.",What is the best time to visit Mainpat?,Mainpat,Mainpat Mainpat में स्थित एक प्रसिद्ध पर्यटन स्थल है।,Mainpat
Uttarakhand,Nainital,Naini Lake,Lake,Ancient,1.5,4.2,0.0,Yes,Open All Days,Nature,Yes,0.01,Morning,India,https://www.google.com/maps/search/?api=1&query=Naini%20Lake%2C%20Nainital%2C%20Uttarakhand%2C%20India,Pantnagar Airport,Kathgodam Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Evening,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,Nainital Main Market,Nainital Famous Restaurant,October to March,Nainital Special Cuisine,8.0,0.0,0.0,67.0,No,Non-Religious,34,0,4.4,https://source.unsplash.com/featured/?tourist-attraction,Popular restaurants in Nainital,Top hotels near Naini Lake in Nainital,"Taxi, Bus, Metro",Nainital Metro Station,300,Tropical,"Comfortable shoes, light jacket, water bottle",60,180,Naini Lake is a famous tourist attraction located in Nainital.,4.2,0,11 AM - 4 PM,5,November - February,"Naini Lake is known for its cultural importance, scenic surroundings, and unique travel experience for visitors.",What is the best time to visit Naini Lake?,Naini Lake,Naini Lake Nainital में स्थित एक प्रसिद्ध पर्यटन स्थल है।,Naini Lake
Delhi,Delhi,Lodhi Garden,Park,1500,1.0,4.5,0.0,Yes,Open All Days,Botanical,Yes,0.48,All,India,https://www.google.com/maps/search/?api=1&query=Lodhi%20Garden%2C%20Delhi%2C%20Delhi%2C%20India,Indira Gandhi International Airport (IGI) / Hindon Airport,New Delhi Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Morning,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,"Chandni Chowk, Sarojini Nagar, Khan Market",Gulati,October to March,Delhi Special Cuisine,8.0,28.7041,77.1025,72.0,Yes,Non-Religious,20,0,9.0,https://source.unsplash.com/featured/?tourist-attraction,Popular restaurants in Delhi,Top hotels near Lodhi Garden in Delhi,"Taxi, Bus, Metro",Delhi Metro Station,300,Coastal Tropical,"Light cotton clothes, hat, sunscreen, camera",60,180,Lodhi Garden is a famous tourist attraction located in Delhi.,4.5,0,5 PM - 9 PM,5,September - February,"Lodhi Garden is known for its cultural importance, scenic surroundings, and unique travel experience for visitors.",What is the best time to visit Lodhi Garden?,Lodhi Garden,Lodhi Garden Delhi में स्थित एक प्रसिद्ध पर्यटन स्थल है।,Lodhi Garden
Jammu & Kashmir,Yousmarg,Yousmarg Meadows,Natural Feature,Ancient,4.0,4.7,0.0,No,Open All Days,"Pristine ""Meadow of Jesus"" known for its silence and pine forests",Yes,0.01,Morning,India,http://googleusercontent.com/maps.google.com/jk21,Unknown,Unknown,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,Lal Chowk,Ahdoos,October to March,Yousmarg Special Cuisine,8.0,0.0,0.0,75.0,No,Non-Religious,0,0,5.4,https://source.unsplash.com/featured/?tourist-attraction,Popular restaurants in Yousmarg,Top hotels near Yousmarg Meadows in Yousmarg,"Taxi, Bus, Metro",Yousmarg Metro Station,300,Tropical,"Sunglasses, cap, sunscreen, portable charger",60,180,Yousmarg Meadows is a famous tourist attraction located in Yousmarg.,4.7,0,11 AM - 4 PM,5,October - March,"Yousmarg Meadows is known for its cultural importance, scenic surroundings, and unique travel experience for visitors.",What is the best time to visit Yousmarg Meadows?,Yousmarg Meadows,Yousmarg Meadows Yousmarg में स्थित एक प्रसिद्ध पर्यटन स्थल है।,Yousmarg Meadows
Telangana,Hyderabad,Golconda Fort,Fort,1600,2.0,4.4,30.0,Yes,Open All Days,Historical,Yes,1.2,Morning,India,https://www.google.com/maps/search/?api=1&query=Golconda%20Fort%2C%20Hyderabad%2C%20Telangana%2C%20India,Rajiv Gandhi International Airport,Hyderabad Deccan,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Morning,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,"Laad Bazaar, Begum Bazaar, Shilparamam",Shah Ghouse,October to March,Hyderabad Special Cuisine,8.0,17.385,78.4867,70.0,Yes,Non-Religious,6,0,8.8,https://source.unsplash.com/featured/?tourist-attraction,Popular restaurants in Hyderabad,Top hotels near Golconda Fort in Hyderabad,"Taxi, Bus, Metro",Hyderabad Metro Station,300,Tropical,"Comfortable shoes, light jacket, water bottle",60,180,Golconda Fort is a famous tourist attraction located in Hyderabad.,4.4,0,11 AM - 4 PM,5,November - February,"Golconda Fort is known for its cultural importance, scenic surroundings, and unique travel experience for visitors.",What is the best time to visit Golconda Fort?,Golconda Fort,Golconda Fort Hyderabad में स्थित एक प्रसिद्ध पर्यटन स्थल है।,Golconda Fort
Delhi,Delhi,Supreme Court of India,Point of Interest,Unknown,2.0,0.0,0.0,Yes,Open All Days,Tourist Attraction,Unknown,0.0,All,India,https://www.google.com/maps/search/?api=1&query=Supreme%20Court%20of%20India%2C%20Delhi%2C%20Delhi%2C%20India,Indira Gandhi International Airport (IGI) / Hindon Airport,New Delhi Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,"Chandni Chowk, Sarojini Nagar, Khan Market",Indian Accent,October to March,Delhi Special Cuisine,8.0,28.7041,77.1025,0.0,Yes,Non-Religious,29,0,1.0,https://source.unsplash.com/featured/?tourist-attraction,Popular restaurants in Delhi,Top hotels near Supreme Court of India in Delhi,"Taxi, Bus, Metro",Delhi Metro Station,300,Coastal Tropical,"Comfortable walking shoes, sunscreen, water bottle, sunglasses",60,180,Supreme Court of India is a famous tourist attraction located in Delhi.,0.0,0,5 PM - 9 PM,5,October - March,"Supreme Court of India is known for its cultural importance, scenic surroundings, and unique travel experience for visitors.",What is the best time to visit Supreme Court of India?,Supreme Court of India,Supreme Court of India Delhi में स्थित एक प्रसिद्ध पर्यटन स्थल है।,Supreme Court of India
Delhi,Delhi,Garden of Five Senses,Park,2003,2.0,4.1,35.0,Yes,Open All Days,Botanical,Yes,0.23,Morning,India,https://www.google.com/maps/search/?api=1&query=Garden%20of%20Five%20Senses%2C%20Delhi%2C%20Delhi%2C%20India,Indira Gandhi International Airport (IGI) / Hindon Airport,New Delhi Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Morning,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,"Chandni Chowk, Sarojini Nagar, Khan Market",Indian Accent,October to March,Delhi Special Cuisine,8.0,28.7041,77.1025,66.0,Yes,Non-Religious,20,0,8.2,https://source.unsplash.com/featured/?tourist-attraction,Popular restaurants in Delhi,Top hotels near Garden of Five Senses in Delhi,"Taxi, Bus, Metro",Delhi Metro Station,300,Coastal Tropical,"Comfortable shoes, light jacket, water bottle",60,180,Garden of Five Senses is a famous tourist attraction located in Delhi.,4.1,0,11 AM - 4 PM,5,November - February,"Garden of Five Senses is known for its cultural importance, scenic surroundings, and unique travel experience for visitors.",What is the best time to visit Garden of Five Senses?,Garden of Five Senses,Garden of Five Senses Delhi में स्थित एक प्रसिद्ध पर्यटन स्थल है।,Garden of Five Senses
Delhi,Delhi,Fatehpuri Masjid,Point of Interest,Unknown,2.0,0.0,0.0,Yes,Open All Days,Tourist Attraction,Unknown,0.0,All,India,https://www.google.com/maps/search/?api=1&query=Fatehpuri%20Masjid%2C%20Delhi%2C%20Delhi%2C%20India,Indira Gandhi International Airport (IGI) / Hindon Airport,New Delhi Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,"Chandni Chowk, Sarojini Nagar, Khan Market",Indian Accent,October to March,Delhi Special Cuisine,8.0,28.7041,77.1025,0.0,Yes,Non-Religious,29,0,1.0,https://source.unsplash.com/featured/?tourist-attraction,Popular restaurants in Delhi,Top hotels near Fatehpuri Masjid in Delhi,"Taxi, Bus, Metro",Delhi Metro Station,300,Tropical,"Comfortable walking shoes, sunscreen, water bottle, sunglasses",60,180,Fatehpuri Masjid is a famous tourist attraction located in Delhi.,0.0,0,11 AM - 4 PM,5,November - February,"Fatehpuri Masjid is known for its cultural importance, scenic surroundings, and unique travel experience for visitors.",What is the best time to visit Fatehpuri Masjid?,Fatehpuri Masjid,Fatehpuri Masjid Delhi में स्थित एक प्रसिद्ध पर्यटन स्थल है।,Fatehpuri Masjid
West Bengal,Kolkata,Victoria Memorial,Museum,1921,1.5,4.6,30.0,Yes,Monday,Historical,Yes,0.73,Morning,India,https://www.google.com/maps/search/?api=1&query=Victoria%20Memorial%2C%20Kolkata%2C%20West%20Bengal%2C%20India,Netaji Subhas Chandra Bose International Airport,Howrah Junction,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Afternoon,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,"New Market, Gariahat Market, College Street",Arsalan,October to March,Kolkata Special Cuisine,8.0,22.5726,88.3639,74.0,No,Non-Religious,10,0,5.2,https://source.unsplash.com/featured/?tourist-attraction,Popular restaurants in Kolkata,Top hotels near Victoria Memorial in Kolkata,"Taxi, Bus, Metro",Kolkata Metro Station,300,Tropical,"Light cotton clothes, hat, sunscreen, camera",60,180,Victoria Memorial is a famous tourist attraction located in Kolkata.,4.6,0,11 AM - 4 PM,5,September - February,"Victoria Memorial is known for its cultural importance, scenic surroundings, and unique travel experience for visitors.",What is the best time to visit Victoria Memorial?,Victoria Memorial,Victoria Memorial Kolkata में स्थित एक प्रसिद्ध पर्यटन स्थल है।,Victoria Memorial
