State,City,Name,Type,Establishment Year,time needed to visit in hrs,Google review rating,Entrance Fee in INR,Airport with 50km Radius,Weekly Off,Significance,DSLR Allowed,Number of google review in lakhs,Best Time to visit,Country,Maps,Nearest Airport,Major Railway Station
Andaman and Nicobar Islands,Neil Island,Laxmanpur Beach,Beach,Unknown,2.0,4.6,0,No,,Known for natural rock formations and sunset views,Yes,0.1,Evening,India,http://googleusercontent.com/maps.google.com/an4,Veer Savarkar International Airport (via Ferry),None (Sea Access)
Andaman and Nicobar Islands,Neil Island,Sitapur Beach,Beach,Unknown,1.5,4.5,0,No,,The sunrise beach of Neil Island,Yes,0.05,Morning,India,http://googleusercontent.com/maps.google.com/an5,Veer Savarkar International Airport (via Ferry),None (Sea Access)
Andaman and Nicobar Islands,Port Blair,Chidiya Tapu,Natural Feature,Unknown,2.0,4.5,0,Yes,,Birdwatcher's paradise and famous sunset point,Yes,0.07,Evening,India,http://googleusercontent.com/maps.google.com/an6,Veer Savarkar International Airport,None (Sea Access)
Andaman and Nicobar Islands,Port Blair,Samudrika Marine Museum,Museum,Unknown,1.0,4.4,50,Yes,Monday,"Run by the Indian Navy, showcases marine life",No,0.03,Morning,India,http://googleusercontent.com/maps.google.com/an7,Veer Savarkar International Airport,None (Sea Access)
Andaman and Nicobar Islands,Port Blair,Anthropological Museum,Museum,1975,1.5,4.4,10,Yes,Monday,Exhibits on the indigenous tribes of the islands,No,0.02,Morning,India,http://googleusercontent.com/maps.google.com/an8,Veer Savarkar International Airport,None (Sea Access)
Andaman and Nicobar Islands,Port Blair,Mount Harriet National Park,National Park,1969,3.0,4.5,25,Yes,,Third highest peak in the islands with rich biodiversity,Yes,0.01,Morning,India,http://googleusercontent.com/maps.google.com/an9,Veer Savarkar International Airport,None (Sea Access)
Andaman and Nicobar Islands,Port Blair,North Bay Island,Beach,Unknown,4.0,4.4,0,Yes,,Popular for sea walking and glass-bottom boat rides,Yes,0.15,Morning,India,http://googleusercontent.com/maps.google.com/an10,Veer Savarkar International Airport,None (Sea Access)
Andaman and Nicobar Islands,Port Blair,Jolly Buoy Island,Island,Unknown,5.0,4.8,0,No,,Plastic-free island with crystal clear water and corals,Yes,0.05,Morning,India,http://googleusercontent.com/maps.google.com/an11,Veer Savarkar International Airport,None (Sea Access)
Madhya Pradesh,Bhopal,Upper Lake (Bhojtal),Lake,11th Century,1.5,4.6,0,Yes,,"Largest artificial lake in Asia, built by Raja Bhoj",Yes,0.1,Evening,India,http://googleusercontent.com/maps.google.com/mp1,Raja Bhoj Airport,Bhopal Junction
Madhya Pradesh,Bhopal,Van Vihar National Park,National Park,1979,2.5,4.4,50,Yes,,Open zoo and national park located in the heart of Bhopal,Yes,0.08,Morning,India,http://googleusercontent.com/maps.google.com/mp2,Raja Bhoj Airport,Bhopal Junction
Madhya Pradesh,Indore,Lal Bagh Palace,Palace,1921,1.5,4.5,20,Yes,Monday,European-style palace of the Holkar dynasty,Yes,0.06,Afternoon,India,http://googleusercontent.com/maps.google.com/mp3,Devi Ahilya Bai Holkar Airport,Indore Junction
Madhya Pradesh,Indore,Khajrana Ganesh Temple,Temple,1735,1.0,4.8,0,Yes,,One of India's most powerful Ganesh temples,No,0.5,Morning,India,http://googleusercontent.com/maps.google.com/mp4,Devi Ahilya Bai Holkar Airport,Indore Junction
Madhya Pradesh,Ujjain,Kal Bhairav Temple,Temple,Ancient,1.0,4.7,0,Yes,,Unique temple where the deity is offered liquor,No,0.15,Morning,India,http://googleusercontent.com/maps.google.com/mp5,Ujjain Airport,Ujjain Railway Station
Madhya Pradesh,Jabalpur,Marble Rocks (Bhedaghat),Natural Feature,Unknown,2.0,4.7,0,Yes,,Stunning limestone cliffs along the Narmada River,Yes,0.1,Morning,India,http://googleusercontent.com/maps.google.com/mp6,Jabalpur Airport,Jabalpur Junction
Madhya Pradesh,Orchha,Chaturbhuj Temple,Temple,16th Century,1.0,4.6,0,No,,Magnificent temple dedicated to Lord Vishnu,Yes,0.05,Morning,India,http://googleusercontent.com/maps.google.com/mp7,Orchha Airport,Orchha Railway Station
Madhya Pradesh,Orchha,Ram Raja Temple,Temple,16th Century,1.0,4.8,0,No,,Only temple where Lord Ram is worshipped as a King,No,0.12,Morning,India,http://googleusercontent.com/maps.google.com/mp8,Orchha Airport,Orchha Railway Station
Madhya Pradesh,Pachmarhi,Dhupgarh,Natural Feature,Unknown,2.0,4.7,0,No,,"Highest point in Madhya Pradesh, famous for sunset",Yes,0.04,Evening,India,http://googleusercontent.com/maps.google.com/mp9,Pachmarhi Airport,Pachmarhi Railway Station
Madhya Pradesh,Pachmarhi,Jata Shankar Caves,Cave,Ancient,1.5,4.6,0,No,,Sacred cave with natural stalagmite formations,Yes,0.03,Morning,India,http://googleusercontent.com/maps.google.com/mp10,Pachmarhi Airport,Pachmarhi Railway Station
Madhya Pradesh,Panna,Panna National Park,National Park,1981,4.0,4.3,250,Yes,,Famous for tigers and diamond mines nearby,Yes,0.02,Morning,India,http://googleusercontent.com/maps.google.com/mp11,Panna Airport,Panna Railway Station
Madhya Pradesh,Maheshwar,Maheshwar Fort and Ghats,Fort,18th Century,2.0,4.7,0,No,,Glorious fort of Ahilyabai Holkar on Narmada banks,Yes,0.08,Evening,India,http://googleusercontent.com/maps.google.com/mp12,Maheshwar Airport,Maheshwar Railway Station
Madhya Pradesh,Omkareshwar,Omkareshwar Jyotirlinga,Temple,Ancient,2.0,4.8,0,No,,One of the 12 sacred Jyotirlingas on an island,No,0.4,Morning,India,http://googleusercontent.com/maps.google.com/mp13,Omkareshwar Airport,Omkareshwar Railway Station
Madhya Pradesh,Burhanpur,Shahi Qila,Fort,16th Century,1.5,4.3,0,No,,Historic palace ruins where Mumtaz Mahal lived,Yes,0.01,Afternoon,India,http://googleusercontent.com/maps.google.com/mp14,Burhanpur Airport,Burhanpur Railway Station
Madhya Pradesh,Vidisha,Udayagiri Caves (MP),Cave,5th Century,1.5,4.5,25,Yes,,Rock-cut caves containing iconic Varaha sculpture,Yes,0.03,Morning,India,http://googleusercontent.com/maps.google.com/mp15,Vidisha Airport,Vidisha Railway Station
Madhya Pradesh,Chanderi,Chanderi Fort,Fort,11th Century,2.0,4.4,0,No,,Strategic fort known for its scenic views and weaving,Yes,0.02,Afternoon,India,http://googleusercontent.com/maps.google.com/mp16,Chanderi Airport,Chanderi Railway Station
Madhya Pradesh,Shivpuri,Madhav National Park,National Park,1958,3.0,4.1,50,Yes,,Historical hunting grounds of Gwalior Maharajas,Yes,0.01,Morning,India,http://googleusercontent.com/maps.google.com/mp17,Shivpuri Airport,Shivpuri Railway Station
Madhya Pradesh,Bhopal,Indira Gandhi Rashtriya Manav Sangrahalaya,Museum,1977,3.0,4.6,50,Yes,Monday,Post-colonial anthropological museum on a hill,Yes,0.04,Morning,India,http://googleusercontent.com/maps.google.com/mp18,Raja Bhoj Airport,Bhopal Junction
Madhya Pradesh,Indore,Sarafa Bazar,Market,Unknown,2.0,4.5,0,Yes,,Night food market in the heart of Indore city,Yes,0.1,Night,India,http://googleusercontent.com/maps.google.com/mp19,Devi Ahilya Bai Holkar Airport,Indore Junction
Madhya Pradesh,Mandla,Garam Pani Kund,Natural Feature,Unknown,1.0,4.2,0,No,,Natural hot water spring with medicinal properties,Yes,0.01,Morning,India,http://googleusercontent.com/maps.google.com/mp20,Mandla Airport,Mandla Railway Station
West Bengal,Kolkata,St. Paul's Cathedral,Church,1847,1.0,4.7,0,Yes,,First Anglican cathedral in Asia with Gothic architecture,No,0.15,Morning,India,http://googleusercontent.com/maps.google.com/wb1,Netaji Subhash Chandra Bose International Airport,Howrah Junction (HWH)
West Bengal,Kolkata,Prinsep Ghat,Landmark,1841,1.5,4.6,0,Yes,,Beautiful monument on the banks of Hooghly River,Yes,0.25,Evening,India,http://googleusercontent.com/maps.google.com/wb2,Netaji Subhash Chandra Bose International Airport,Howrah Junction (HWH)
West Bengal,Kolkata,Mother House,Landmark,1950,1.0,4.8,0,Yes,Thursday,Tomb and headquarters of Mother Teresa,No,0.08,Morning,India,http://googleusercontent.com/maps.google.com/wb3,Netaji Subhash Chandra Bose International Airport,Howrah Junction (HWH)
West Bengal,Kolkata,Birla Planetarium,Science,1963,1.5,4.4,100,Yes,,Largest planetarium in Asia and the second largest in the world,No,0.2,Afternoon,India,http://googleusercontent.com/maps.google.com/wb4,Netaji Subhash Chandra Bose International Airport,Howrah Junction (HWH)
West Bengal,Kolkata,New Town Eco Park,Garden,2012,3.0,4.6,30,Yes,Monday,Urban park with Seven Wonders replicas and boating,Yes,0.8,Evening,India,http://googleusercontent.com/maps.google.com/wb5,Netaji Subhash Chandra Bose International Airport,Howrah Junction (HWH)
West Bengal,Kolkata,Jorasanko Thakur Bari,Museum,1784,1.5,4.6,20,Yes,Monday,Ancestral home of Rabindranath Tagore,No,0.06,Morning,India,http://googleusercontent.com/maps.google.com/wb6,Netaji Subhash Chandra Bose International Airport,Howrah Junction (HWH)
West Bengal,Kolkata,South Park Street Cemetery,Landmark,1767,1.0,4.5,20,Yes,,One of the earliest non-church cemeteries in the world,Yes,0.04,Morning,India,http://googleusercontent.com/maps.google.com/wb7,Netaji Subhash Chandra Bose International Airport,Howrah Junction (HWH)
West Bengal,Darjeeling,Batasia Loop,Landmark,1919,1.0,4.6,20,No,,Spiral railway track and Gorkha War Memorial with Kanchenjunga views,Yes,0.3,Morning,India,http://googleusercontent.com/maps.google.com/wb8,Bagdogra Airport,Darjeeling Railway Station (Toy Train)
West Bengal,Darjeeling,Darjeeling Himalayan Railway,Railway,1881,2.0,4.6,1000,No,,UNESCO World Heritage Toy Train ride,Yes,0.1,Morning,India,http://googleusercontent.com/maps.google.com/wb9,Bagdogra Airport,Darjeeling Railway Station (Toy Train)
West Bengal,Darjeeling,Japanese Peace Pagoda,Religious Site,1992,1.0,4.7,0,No,,Buddhist temple offering peace and panoramic mountain views,Yes,0.12,Morning,India,http://googleusercontent.com/maps.google.com/wb10,Bagdogra Airport,Darjeeling Railway Station (Toy Train)
West Bengal,Darjeeling,Padmaja Naidu Himalayan Zoological Park,National Park,1958,2.5,4.6,100,No,Thursday,Zoo specializing in high-altitude animals like Red Pandas,Yes,0.2,Morning,India,http://googleusercontent.com/maps.google.com/wb11,Bagdogra Airport,Darjeeling Railway Station (Toy Train)
West Bengal,Darjeeling,Himalayan Mountaineering Institute,Museum,1954,1.5,4.6,100,No,Thursday,Museum and training center co-founded by Tenzing Norgay,Yes,0.1,Morning,India,http://googleusercontent.com/maps.google.com/wb12,Bagdogra Airport,Darjeeling Railway Station (Toy Train)
West Bengal,Darjeeling,Rock Garden (Darjeeling),Garden,Unknown,1.5,4.4,20,No,,Terraced garden with waterfalls and rock-cut structures,Yes,0.05,Afternoon,India,http://googleusercontent.com/maps.google.com/wb13,Bagdogra Airport,Darjeeling Railway Station (Toy Train)
West Bengal,Shantiniketan,Visva-Bharati University,Educational,1921,3.0,4.6,0,No,Wednesday,University founded by Rabindranath Tagore,No,0.1,Morning,India,http://googleusercontent.com/maps.google.com/wb14,Shantiniketan Airport,Shantiniketan Railway Station
West Bengal,Bishnupur,Rasmancha,Historical Site,1600,1.0,4.6,25,No,,Unique pyramid-shaped terracotta structure,Yes,0.04,Morning,India,http://googleusercontent.com/maps.google.com/wb15,Bishnupur Airport,Bishnupur Railway Station
West Bengal,Bishnupur,Jorebangla Temple,Temple,1655,0.5,4.7,25,No,,Exquisite terracotta temple with two joined huts architecture,Yes,0.03,Morning,India,http://googleusercontent.com/maps.google.com/wb16,Bishnupur Airport,Bishnupur Railway Station
West Bengal,Kalimpong,Deolo Hill,Natural Feature,Unknown,2.0,4.5,0,No,,Highest point in Kalimpong with parks and paragliding,Yes,0.08,Morning,India,http://googleusercontent.com/maps.google.com/wb17,Bagdogra Airport,None (Nearest: New Jalpaiguri)
West Bengal,Mirik,Sumendu Lake,Lake,Unknown,1.5,4.4,0,No,,Picturesque lake surrounded by pine trees and tea gardens,Yes,0.07,Afternoon,India,http://googleusercontent.com/maps.google.com/wb18,Mirik Airport,Mirik Railway Station
West Bengal,Mandarmani,Mandarmani Beach,Beach,Unknown,2.0,4.5,0,No,,Longest drivable beach in India,Yes,0.3,Evening,India,http://googleusercontent.com/maps.google.com/wb19,Mandarmani Airport,Mandarmani Railway Station
West Bengal,Murshidabad,Katra Mosque,Mosque,1723,1.0,4.6,0,No,,Historical mosque and tomb of Murshid Quli Khan,Yes,0.05,Morning,India,http://googleusercontent.com/maps.google.com/wb20,Murshidabad Airport,Murshidabad Railway Station
West Bengal,Alipurduar,Buxa Tiger Reserve,National Park,1983,4.0,4.3,150,No,,Biodiversity hotspot with a historic hill fort,Yes,0.02,Morning,India,http://googleusercontent.com/maps.google.com/wb21,Alipurduar Airport,Alipurduar Railway Station
Assam,Sivasagar,Rang Ghar,Landmark,1744,1.0,4.5,25,No,,Asia's oldest surviving amphitheater,Yes,0.05,Morning,India,http://googleusercontent.com/maps.google.com/as1,Sivasagar Airport,Sivasagar Railway Station
Assam,Sivasagar,Talatal Ghar,Landmark,18th Century,1.5,4.6,25,No,,Multi-storied palace of Ahom kings with underground levels,Yes,0.04,Afternoon,India,http://googleusercontent.com/maps.google.com/as2,Sivasagar Airport,Sivasagar Railway Station
Assam,Tezpur,Agnigarh,Landmark,Mythology,1.0,4.5,20,No,,Hilltop fortress with historical sculptures and Brahmaputra views,Yes,0.06,Evening,India,http://googleusercontent.com/maps.google.com/as3,Tezpur Airport,Tezpur Railway Station
Assam,Tezpur,Mahabhairav Temple,Temple,8th Century,1.0,4.7,0,No,,"Ancient temple dedicated to Lord Shiva, built by King Bana",No,0.04,Morning,India,http://googleusercontent.com/maps.google.com/as4,Tezpur Airport,Tezpur Railway Station
Assam,Haflong,Haflong Lake,Lake,Unknown,1.0,4.4,0,No,,Beautiful lake located in Assam's only hill station,Yes,0.02,Evening,India,http://googleusercontent.com/maps.google.com/as5,Haflong Airport,Haflong Railway Station
Assam,Tinsukia,Dibru-Saikhowa National Park,National Park,1999,4.0,4.5,100,Yes,,Biosphere reserve famous for feral horses and migratory birds,Yes,0.01,Morning,India,http://googleusercontent.com/maps.google.com/as6,Tinsukia Airport,Tinsukia Railway Station
Assam,Digboi,Digboi Centenary Museum,Museum,2002,1.5,4.6,20,Yes,,Museum showcasing the history of India's first oil well,Yes,0.01,Morning,India,http://googleusercontent.com/maps.google.com/as7,Digboi Airport,Digboi Railway Station
Assam,Guwahati,Assam State Museum,Museum,1940,2.0,4.3,10,Yes,Monday,Premier museum showcasing the archaeological and cultural heritage,No,0.03,Morning,India,http://googleusercontent.com/maps.google.com/as8,Lokpriya Gopinath Bordoloi International Airport,Guwahati Railway Station
Assam,Guwahati,Srimanta Sankaradeva Kalakshetra,Cultural Site,1998,3.0,4.6,50,Yes,,Cultural institution named after the great medieval reformer,Yes,0.08,Afternoon,India,http://googleusercontent.com/maps.google.com/as9,Lokpriya Gopinath Bordoloi International Airport,Guwahati Railway Station
Assam,Sonitpur,Nameri National Park,National Park,1998,4.0,4.5,100,No,,Tiger reserve known for birdwatching and Golden Mahseer,Yes,0.02,Morning,India,http://googleusercontent.com/maps.google.com/as10,Sonitpur Airport,Sonitpur Railway Station
Assam,Udalguri,Orang National Park,National Park,1999,3.0,4.3,100,No,,"Known as ""Mini Kaziranga"" for its Great Indian One-Horned Rhino population",Yes,0.01,Morning,India,http://googleusercontent.com/maps.google.com/as11,Udalguri Airport,Udalguri Railway Station
Assam,Jorhat,Hoollongapar Gibbon Sanctuary,Wildlife Sanctuary,1997,2.0,4.7,50,Yes,,India's only sanctuary dedicated to the Hoolock Gibbon,Yes,0.01,Morning,India,http://googleusercontent.com/maps.google.com/as12,Jorhat Airport,Jorhat Railway Station
Assam,Guwahati,Navagraha Temple,Temple,18th Century,1.0,4.5,0,Yes,,Ancient temple dedicated to the nine celestial bodies,No,0.04,Morning,India,http://googleusercontent.com/maps.google.com/as13,Lokpriya Gopinath Bordoloi International Airport,Guwahati Railway Station
Assam,Sualkuchi,Sualkuchi Village,Landmark,Unknown,3.0,4.4,0,Yes,,Heritage silk weaving village known for Muga and Pat silk,Yes,0.02,Morning,India,http://googleusercontent.com/maps.google.com/as14,Sualkuchi Airport,Sualkuchi Railway Station
Assam,Dima Hasao,Panimur Falls,Waterfall,Unknown,2.0,4.6,0,No,,"Scenic waterfall on the Kopili River, popular for picnics",Yes,0.01,Afternoon,India,http://googleusercontent.com/maps.google.com/as15,Dima Hasao Airport,Dima Hasao Railway Station
Assam,Sivasagar,Kareng Ghar,Palace,18th Century,1.5,4.5,25,No,,Multi-storied royal palace reflecting the grand Ahom architecture,Yes,0.03,Morning,India,http://googleusercontent.com/maps.google.com/as16,Sivasagar Airport,Sivasagar Railway Station
Arunachal Pradesh,Ziro,Ziro Valley,Natural Feature,Unknown,4.0,4.6,0,No,,UNESCO World Heritage site known for its scenic beauty and Apatani tribe,Yes,0.05,Morning,India,http://googleusercontent.com/maps.google.com/ap1,Ziro Airport,None (Nearest major railhead in Arunachal Pradesh or nearby state)
Arunachal Pradesh,Changlang,Namdapha National Park,National Park,1983,6.0,4.5,50,No,,"The fourth largest national park in India, biodiversity hotspot",Yes,0.02,Morning,India,http://googleusercontent.com/maps.google.com/ap2,Changlang Airport,None (Nearest major railhead in Arunachal Pradesh or nearby state)
Arunachal Pradesh,Tawang,Sela Pass,Natural Feature,Unknown,1.0,4.8,0,No,,High-altitude mountain pass with breathtaking views and a lake,Yes,0.15,Morning,India,http://googleusercontent.com/maps.google.com/ap3,Tezpur Airport,None (Nearest: Bhalukpong)
Arunachal Pradesh,Bomdila,Bomdila Monastery,Religious Site,1965,1.0,4.5,0,No,,Beautiful Buddhist monastery with a view of the Himalayan ranges,Yes,0.03,Morning,India,http://googleusercontent.com/maps.google.com/ap4,Bomdila Airport,None (Nearest major railhead in Arunachal Pradesh or nearby state)
Arunachal Pradesh,Itanagar,Ita Fort,Fort,14th Century,1.5,4.2,0,Yes,,"Historical fort built with bricks, the city Itanagar is named after it",Yes,0.04,Afternoon,India,http://googleusercontent.com/maps.google.com/ap5,Hollongi Airport (Donyi Polo),Naharlagun Railway Station
Arunachal Pradesh,Namsai,Golden Pagoda,Religious Site,2010,1.5,4.8,0,No,,Stunning Burmese-style Buddhist temple,No,0.08,Evening,India,http://googleusercontent.com/maps.google.com/ap6,Namsai Airport,None (Nearest major railhead in Arunachal Pradesh or nearby state)
Arunachal Pradesh,Tawang,Sangetsar Lake (Madhuri Lake),Lake,Unknown,1.0,4.7,0,No,,Beautiful high-altitude lake named after actress Madhuri Dixit,Yes,0.05,Afternoon,India,http://googleusercontent.com/maps.google.com/ap7,Tezpur Airport,None (Nearest: Bhalukpong)
