State,City,Name,Type,Establishment Year,time needed to visit in hrs,Google review rating,Entrance Fee in INR,Airport with 50km Radius,Weekly Off,Significance,DSLR Allowed,Number of google review in lakhs,Best Time to visit,Country,Maps,Nearest Airport,Major Railway Station,Taxi Fare (Airport to City),Scooter Rental (Per Day),Must Try Food,Travel Tip,Time Slot,Area,Ideal For,Budget Level,Nightlife Spot,Day Priority,Is_Shopping,Is_Beach,Adventure_Available,Avg_Adventure_Base_Price,Famous Market,Famous Restaurant,Best Season,Food Specialty,Tourism Score (1-10),Latitude,Longitude,Popularity Index (0-100),Nightlife Hotspot,Heritage Category,Type_Encoded,Heritage_Encoded,Nightlife Score (0-10),Place_Image_URL,Nearby_Restaurants,Nearby_Hotels,Local_Transport_Options,Nearest_Metro_Station,Avg_Local_Transport_Cost,Climate_Type,Packing_Suggestions,Recommended_Duration_Min,Recommended_Duration_Max,Short_Description,User_Rating_Avg,User_Rating_Count,Peak_Hours,Crowd_Level,Best_Visit_Time,Place_Description_AI,Common_Questions,Name_Hindi,Description_Hindi,Name_Marathi
Himachal Pradesh,Manali,Hadimba Devi Temple,Temple,1553,1.0,4.6,0.0,No,Open All Days,"Ancient cave temple dedicated to Hidimbi Devi, surrounded by cedar forests",Yes,0.5,Morning,India,http://googleusercontent.com/maps.google.com/hp1,Kullu-Manali Airport,Joginder Nagar Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Morning,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,Mall Road,Johnson's Cafe,October to March,Manali Special Cuisine,8.0,0.0,0.0,74.0,No,Religious Heritage,3,1,5.2,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.6,0,,5,,,,,,
Himachal Pradesh,Manali,Rohtang Pass,Natural Feature,Ancient,4.0,4.5,550.0,No,Tuesday,High mountain pass connecting Kullu with Lahaul and Spiti,Yes,0.25,Morning,India,http://googleusercontent.com/maps.google.com/hp2,Kullu-Manali Airport,Joginder Nagar Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,Mall Road,Johnson's Cafe,October to March,Manali Special Cuisine,8.0,0.0,0.0,72.0,No,Non-Religious,0,0,5.0,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.5,0,,5,,,,,,
Himachal Pradesh,Manali,Vashisht Hot Springs,Natural Feature,Ancient,1.0,4.3,0.0,No,Open All Days,Natural sulfur springs with medicinal properties near an ancient temple,Yes,0.15,Morning,India,http://googleusercontent.com/maps.google.com/hp3,Kullu-Manali Airport,Joginder Nagar Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,Mall Road,Johnson's Cafe,October to March,Manali Special Cuisine,8.0,0.0,0.0,69.0,No,Non-Religious,0,0,4.6,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.3,0,,5,,,,,,
Himachal Pradesh,Shimla,Jakhoo Temple,Temple,Unknown,1.5,4.6,0.0,Yes,Open All Days,"Temple dedicated to Lord Hanuman, featuring a massive statue at the peak",Yes,0.2,Morning,India,http://googleusercontent.com/maps.google.com/hp4,Shimla Airport,Shimla Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Morning,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,The Mall,Cafe Shimla Times,October to March,Shimla Special Cuisine,8.0,0.0,0.0,74.0,No,Religious Heritage,3,1,5.2,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.6,0,,5,,,,,,
Himachal Pradesh,Shimla,Christ Church,Church,1857,0.5,4.6,0.0,Yes,Open All Days,"Second oldest church in North India, an iconic landmark of Shimla",Yes,0.1,Morning,India,http://googleusercontent.com/maps.google.com/hp5,Shimla Airport,Shimla Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Morning,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,The Mall,Cafe Shimla Times,October to March,Shimla Special Cuisine,8.0,0.0,0.0,74.0,No,Religious Heritage,31,1,5.2,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.6,0,,5,,,,,,
Himachal Pradesh,Shimla,Kalka-Shimla Railway,Railway,1903,5.0,4.7,500.0,Yes,Open All Days,UNESCO World Heritage toy train offering scenic mountain views,Yes,0.08,Morning,India,http://googleusercontent.com/maps.google.com/hp6,Shimla Airport,Shimla Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,The Mall,Cafe Shimla Times,October to March,Shimla Special Cuisine,8.0,0.0,0.0,75.0,No,Non-Religious,85,0,5.4,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.7,0,,5,,,,,,
Himachal Pradesh,Shimla,Viceregal Lodge (Rashtrapati Niwas),Historical Site,1888,1.5,4.5,50.0,Yes,Monday,Jacobethan style building that was the residence of the British Viceroy,Yes,0.04,Morning,India,http://googleusercontent.com/maps.google.com/hp7,Shimla Airport,Shimla Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,The Mall,Cafe Shimla Times,October to March,Shimla Special Cuisine,8.0,0.0,0.0,72.0,No,Non-Religious,81,0,5.0,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.5,0,,5,,,,,,
Himachal Pradesh,Dharamshala,HPCA Stadium,Landmark,2003,1.0,4.8,20.0,Yes,Open All Days,One of the most beautiful cricket stadiums in the world with Dhauladhar backdrop,Yes,0.12,Morning,India,http://googleusercontent.com/maps.google.com/hp8,Kangra Airport,Pathankot Junction,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,Kotwali Bazaar,Illiterati Cafe,October to March,Dharamshala Special Cuisine,8.0,0.0,0.0,77.0,No,Non-Religious,2,0,5.6,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.8,0,,5,,,,,,
Himachal Pradesh,McLeod Ganj,Bhagsunag Waterfall,Waterfall,Ancient,2.0,4.4,0.0,Yes,Open All Days,Scenic waterfall located near the Bhagsunath Temple,Yes,0.08,Morning,India,http://googleusercontent.com/maps.google.com/hp9,Unknown,Unknown,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Morning,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,McLeod Ganj Main Market,McLeod Ganj Famous Restaurant,October to March,McLeod Ganj Special Cuisine,8.0,0.0,0.0,70.0,No,Non-Religious,21,0,4.8,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.4,0,,5,,,,,,
Himachal Pradesh,McLeod Ganj,Namgyal Monastery,Religious Site,1575,1.5,4.7,0.0,Yes,Open All Days,Personal monastery of the 14th Dalai Lama,No,0.05,Morning,India,http://googleusercontent.com/maps.google.com/hp10,Unknown,Unknown,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,McLeod Ganj Main Market,McLeod Ganj Famous Restaurant,October to March,McLeod Ganj Special Cuisine,8.0,0.0,0.0,75.0,No,Non-Religious,61,0,5.4,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.7,0,,5,,,,,,
Himachal Pradesh,Spiti Valley,Chandra Taal,Lake,Ancient,2.0,4.9,0.0,No,Open All Days,"High-altitude ""Moon Lake"" known for its turquoise waters and trekking",Yes,0.03,Morning,India,http://googleusercontent.com/maps.google.com/hp11,Unknown,Unknown,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Evening,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,Spiti Valley Main Market,Spiti Valley Famous Restaurant,October to March,Spiti Valley Special Cuisine,8.0,0.0,0.0,78.0,No,Non-Religious,34,0,5.8,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.9,0,,5,,,,,,
Himachal Pradesh,Spiti Valley,Kunzum Pass,Natural Feature,Ancient,0.5,4.8,0.0,No,Open All Days,High mountain pass that connects Kullu and Lahaul to Spiti Valley,Yes,0.02,Morning,India,http://googleusercontent.com/maps.google.com/hp12,Unknown,Unknown,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,Spiti Valley Main Market,Spiti Valley Famous Restaurant,October to March,Spiti Valley Special Cuisine,8.0,0.0,0.0,77.0,No,Non-Religious,0,0,5.6,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.8,0,,5,,,,,,
Himachal Pradesh,Spiti Valley,Pin Valley National Park,National Park,1987,5.0,4.6,0.0,No,Open All Days,Cold desert bioreserve home to snow leopards and Siberian ibex,Yes,0.01,Morning,India,http://googleusercontent.com/maps.google.com/hp13,Unknown,Unknown,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Morning,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,Spiti Valley Main Market,Spiti Valley Famous Restaurant,October to March,Spiti Valley Special Cuisine,8.0,0.0,0.0,74.0,No,Non-Religious,17,0,5.2,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.6,0,,5,,,,,,
Himachal Pradesh,Spiti Valley,Dhankar Monastery,Religious Site,12th Century,1.5,4.8,0.0,No,Open All Days,Fort-monastery complex perched on a high cliff overlooking Spiti river,No,0.01,Morning,India,http://googleusercontent.com/maps.google.com/hp14,Unknown,Unknown,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,Spiti Valley Main Market,Spiti Valley Famous Restaurant,October to March,Spiti Valley Special Cuisine,8.0,0.0,0.0,77.0,No,Non-Religious,61,0,5.6,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.8,0,,5,,,,,,
Himachal Pradesh,Tirthan Valley,Jalori Pass,Natural Feature,Ancient,3.0,4.6,0.0,No,Open All Days,"High altitude pass connecting Shimla and Kullu, gateway to Serolsar Lake",Yes,0.03,Morning,India,http://googleusercontent.com/maps.google.com/hp15,Kullu-Manali Airport,Shimla Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,Tirthan Valley Main Market,Tirthan Valley Famous Restaurant,October to March,Tirthan Valley Special Cuisine,8.0,0.0,0.0,74.0,No,Non-Religious,0,0,5.2,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.6,0,,5,,,,,,
Himachal Pradesh,Kangra,Masroor Rock Cut Temple,Temple,8th Century,1.5,4.5,25.0,Yes,Open All Days,"Complex of 15 monolithic rock-cut temples, often called ""Himalayan Pyramids""",Yes,0.02,Morning,India,http://googleusercontent.com/maps.google.com/hp16,Unknown,Unknown,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Morning,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,Kangra Main Market,Kangra Famous Restaurant,October to March,Kangra Special Cuisine,8.0,0.0,0.0,72.0,No,Religious Heritage,3,1,5.0,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.5,0,,5,,,,,,
Himachal Pradesh,Kangra,Jwala Devi Temple,Temple,Unknown,1.5,4.8,0.0,Yes,Open All Days,Holy temple where a natural flame has been burning for centuries,No,0.1,Morning,India,http://googleusercontent.com/maps.google.com/hp17,Unknown,Unknown,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Morning,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,Kangra Main Market,Kangra Famous Restaurant,October to March,Kangra Special Cuisine,8.0,0.0,0.0,77.0,No,Religious Heritage,3,1,5.6,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.8,0,,5,,,,,,
Himachal Pradesh,Sirmour,Renuka Lake,Lake,Ancient,2.0,4.5,0.0,No,Open All Days,"The largest lake in Himachal Pradesh, shaped like a reclining woman",Yes,0.03,Morning,India,http://googleusercontent.com/maps.google.com/hp18,Unknown,Unknown,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Evening,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,Sirmour Main Market,Sirmour Famous Restaurant,October to March,Sirmour Special Cuisine,8.0,0.0,0.0,72.0,No,Non-Religious,34,0,5.0,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.5,0,,5,,,,,,
Himachal Pradesh,Chamba,Laxmi Narayan Temple,Temple,10th Century,1.0,4.7,0.0,No,Open All Days,Ancient temple complex known for its intricate stone carvings,No,0.01,Morning,India,http://googleusercontent.com/maps.google.com/hp19,Kangra Airport,Pathankot Junction,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Morning,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,Chamba Main Market,Chamba Famous Restaurant,October to March,Chamba Special Cuisine,8.0,0.0,0.0,75.0,No,Religious Heritage,3,1,5.4,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.7,0,,5,,,,,,
Himachal Pradesh,Sangla,Chitkul,Natural Feature,Ancient,4.0,4.8,0.0,No,Open All Days,The last inhabited village on the Indo-Tibetan border,Yes,0.05,Morning,India,http://googleusercontent.com/maps.google.com/hp20,Unknown,Unknown,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,Sangla Main Market,Sangla Famous Restaurant,October to March,Sangla Special Cuisine,8.0,0.0,0.0,77.0,No,Non-Religious,0,0,5.6,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.8,0,,5,,,,,,
Himachal Pradesh,Spiti Valley,Kibber Village,Landmark,Unknown,2.0,4.7,0.0,No,Open All Days,One of the highest inhabited villages in the world,Yes,0.02,Afternoon,India,http://googleusercontent.com/maps.google.com/hp21,Unknown,Unknown,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,Spiti Valley Main Market,Spiti Valley Famous Restaurant,October to March,Spiti Valley Special Cuisine,8.0,0.0,0.0,75.0,No,Non-Religious,2,0,5.4,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.7,0,,5,,,,,,
Himachal Pradesh,Spiti Valley,Chicham Bridge,Landmark,2017,0.5,4.8,0.0,No,Open All Days,Asia's highest suspension bridge connecting Chicham and Kibber,Yes,0.03,Afternoon,India,http://googleusercontent.com/maps.google.com/hp22,Unknown,Unknown,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,Spiti Valley Main Market,Spiti Valley Famous Restaurant,October to March,Spiti Valley Special Cuisine,8.0,0.0,0.0,77.0,No,Non-Religious,2,0,5.6,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.8,0,,5,,,,,,
Himachal Pradesh,Kasol,Kheerganga Trek,Natural Feature,Ancient,12.0,4.8,0.0,No,Open All Days,Famous trek known for natural hot water springs at the top,Yes,0.15,Morning,India,http://googleusercontent.com/maps.google.com/hp23,Kullu-Manali Airport,Joginder Nagar Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,Flea Market,Evergreen Cafe,October to March,Kasol Special Cuisine,8.0,0.0,0.0,77.0,No,Non-Religious,0,0,5.6,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.8,0,,5,,,,,,
Himachal Pradesh,Kasol,Malana Village,Landmark,Unknown,6.0,4.4,0.0,No,Open All Days,Isolated ancient village known for its unique democratic system,Yes,0.04,Morning,India,http://googleusercontent.com/maps.google.com/hp24,Kullu-Manali Airport,Joginder Nagar Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,Flea Market,Evergreen Cafe,October to March,Kasol Special Cuisine,8.0,0.0,0.0,70.0,No,Non-Religious,2,0,4.8,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.4,0,,5,,,,,,
Himachal Pradesh,Kasol,Tosh Village,Natural Feature,Ancient,4.0,4.6,0.0,No,Open All Days,Scenic village located at the end of the Parvati Valley,Yes,0.08,All,India,http://googleusercontent.com/maps.google.com/hp25,Kullu-Manali Airport,Joginder Nagar Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,Flea Market,Evergreen Cafe,October to March,Kasol Special Cuisine,8.0,0.0,0.0,74.0,No,Non-Religious,0,0,5.2,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.6,0,,5,,,,,,
Himachal Pradesh,Dharamshala,War Memorial,Memorial,1977,1.0,4.6,20.0,Yes,Open All Days,Tribute to the post-independence martyrs of Himachal Pradesh,Yes,0.06,Morning,India,http://googleusercontent.com/maps.google.com/hp26,Kangra Airport,Pathankot Junction,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,Kotwali Bazaar,Illiterati Cafe,October to March,Dharamshala Special Cuisine,8.0,0.0,0.0,74.0,No,Non-Religious,62,0,5.2,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.6,0,,5,,,,,,
Himachal Pradesh,McLeod Ganj,St. John in the Wilderness,Church,1852,0.5,4.5,0.0,Yes,Open All Days,Neo-Gothic church set amidst dense deodar forests,Yes,0.04,Morning,India,http://googleusercontent.com/maps.google.com/hp27,Unknown,Unknown,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Morning,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,McLeod Ganj Main Market,McLeod Ganj Famous Restaurant,October to March,McLeod Ganj Special Cuisine,8.0,0.0,0.0,72.0,No,Non-Religious,31,0,5.0,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.5,0,,5,,,,,,
Himachal Pradesh,Dalhousie,Dainkund Peak,Natural Feature,Ancient,2.0,4.7,0.0,No,Open All Days,The 'Singing Hill' offering a 360-degree view of the Dhauladhars,Yes,0.03,Morning,India,http://googleusercontent.com/maps.google.com/hp28,Kangra Airport,Pathankot Junction,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,Dalhousie Main Market,Dalhousie Famous Restaurant,October to March,Dalhousie Special Cuisine,8.0,0.0,0.0,75.0,No,Non-Religious,0,0,5.4,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.7,0,,5,,,,,,
Himachal Pradesh,Dalhousie,Panchpula,Natural Feature,Ancient,1.5,4.3,0.0,No,Open All Days,Scenic spot with small waterfalls and a monument to Ajit Singh,Yes,0.07,Afternoon,India,http://googleusercontent.com/maps.google.com/hp29,Kangra Airport,Pathankot Junction,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,Dalhousie Main Market,Dalhousie Famous Restaurant,October to March,Dalhousie Special Cuisine,8.0,0.0,0.0,69.0,No,Non-Religious,0,0,4.6,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.3,0,,5,,,,,,
Himachal Pradesh,Solan,Mohan Shakti Heritage Park,Cultural Site,2011,2.0,4.7,0.0,Yes,Open All Days,Magnificent spiritual park with life-sized statues of deities,Yes,0.05,Morning,India,http://googleusercontent.com/maps.google.com/hp30,Unknown,Unknown,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,Solan Main Market,Solan Famous Restaurant,October to March,Solan Special Cuisine,8.0,0.0,0.0,75.0,No,Non-Religious,87,0,5.4,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.7,0,,5,,,,,,
Himachal Pradesh,Solan,Shoolini Mata Temple,Temple,Unknown,1.0,4.6,0.0,Yes,Open All Days,Temple dedicated to the patron deity of Solan town,No,0.08,Morning,India,http://googleusercontent.com/maps.google.com/hp31,Unknown,Unknown,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Morning,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,Solan Main Market,Solan Famous Restaurant,October to March,Solan Special Cuisine,8.0,0.0,0.0,74.0,No,Religious Heritage,3,1,5.2,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.6,0,,5,,,,,,
Himachal Pradesh,Mandi,Rewalsar Lake,Lake,Ancient,2.0,4.6,0.0,No,Open All Days,"Sacred lake for Hindus, Buddhists, and Sikhs alike",Yes,0.04,Morning,India,http://googleusercontent.com/maps.google.com/hp32,Kullu-Manali Airport,Joginder Nagar Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Evening,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,Mandi Main Market,Mandi Famous Restaurant,October to March,Mandi Special Cuisine,8.0,0.0,0.0,74.0,No,Non-Religious,34,0,5.2,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.6,0,,5,,,,,,
Himachal Pradesh,Sangla,Kamru Fort,Fort,15th Century,1.5,4.5,0.0,No,Open All Days,Towering fort with a temple dedicated to Kamakhya Devi,Yes,0.02,Morning,India,http://googleusercontent.com/maps.google.com/hp33,Unknown,Unknown,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Morning,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,Sangla Main Market,Sangla Famous Restaurant,October to March,Sangla Special Cuisine,8.0,0.0,0.0,72.0,No,Non-Religious,6,0,5.0,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.5,0,,5,,,,,,
Himachal Pradesh,Chamba,Akhand Chandi Palace,Palace,1747,1.0,4.2,0.0,No,Open All Days,Historical palace reflecting Mughal and British styles,Yes,0.01,Afternoon,India,http://googleusercontent.com/maps.google.com/hp34,Kangra Airport,Pathankot Junction,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Morning,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,Chamba Main Market,Chamba Famous Restaurant,October to March,Chamba Special Cuisine,8.0,0.0,0.0,67.0,No,Non-Religious,36,0,4.4,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.2,0,,5,,,,,,
Punjab,Amritsar,Wagah-Attari Border,Landmark,1947,3.0,4.7,0.0,Yes,Open All Days,Famous for the daily Beating Retreat ceremony at the Indo-Pak border,Yes,0.8,Evening,India,http://googleusercontent.com/maps.google.com/pb3,Sri Guru Ram Dass Jee International Airport,Amritsar Junction,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,Hall Bazaar,Kesar Da Dhaba,October to March,Amritsar Special Cuisine,8.0,31.62,74.87,75.0,No,Non-Religious,2,0,5.4,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.7,0,,5,,,,,,
Punjab,Amritsar,Partition Museum,Museum,2017,2.0,4.7,10.0,Yes,Monday,World's first museum dedicated to the memory of the 1947 partition,No,0.05,Morning,India,http://googleusercontent.com/maps.google.com/pb4,Sri Guru Ram Dass Jee International Airport,Amritsar Junction,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Afternoon,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,Hall Bazaar,Kesar Da Dhaba,October to March,Amritsar Special Cuisine,8.0,31.62,74.87,75.0,No,Non-Religious,10,0,5.4,,,,"Taxi, Bus, Metro",,300,,,60,180,,4.7,0,,5,,,,,,
